mois,mesure,reference legale,ipc_mensuel,ipc_annuel,pt_indice_francs,pt_indice_euros,pt_indice_annuel,pt_indice_annuel_reel,plafond_ss,retenue_pc,cmp,cmdp,ces_net,taux_csg,taux_crds,assiette_csg_crds,rafp,tranf_primes_pts,ir_zone1,ir_zone2,ir_zone3,ir_zone4,ir_zone5,isoe_fixe,ind_csg,prime_grenelle,prime_informatique,indice_cert_cn_1,indice_cert_cn_2,indice_cert_cn_3,indice_cert_cn_4,indice_cert_cn_5,indice_cert_cn_6,indice_cert_cn_7,indice_cert_cn_8,indice_cert_cn_9,indice_cert_cn_10,indice_cert_cn_11,indice_cert_hc_1,indice_cert_hc_2,indice_cert_hc_3,indice_cert_hc_4,indice_cert_hc_5,indice_cert_hc_6,indice_cert_hc_7,indice_cert_ex_1,indice_cert_ex_2,indice_cert_ex_3,indice_cert_ex_4,indice_cert_ex_hea1,indice_cert_ex_hea2,indice_cert_ex_hea3,indice_agreg_cn_1,indice_agreg_cn_2,indice_agreg_cn_3,indice_agreg_cn_4,indice_agreg_cn_5,indice_agreg_cn_6,indice_agreg_cn_7,indice_agreg_cn_8,indice_agreg_cn_9,indice_agreg_cn_10,indice_agreg_cn_11,indice_agreg_hc_1,indice_agreg_hc_2,indice_agreg_hc_3,indice_agreg_hc_4,indice_agreg_hc_5,indice_agreg_hc_hea1,indice_agreg_hc_hea2,indice_agreg_hc_hea3,indice_agreg_ex_1,indice_agreg_ex_hea1,indice_agreg_ex_hea2,indice_agreg_ex_hea3,indice_agreg_ex_heb1,indice_agreg_ex_heb2,indice_agreg_ex_heb3
01/11/2009,,,"93,55","93,29",,"55,2871","55,02595","50,9029851538214",2859,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2009,,,"93,8","93,29",,"55,2871","55,02595","50,9029851538214",2859,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2010,,,"93,59","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2010,,,"94,11","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2010,,,"94,57","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2010,,,"94,81","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2010,,,"94,92","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2010,,,"94,91","94,71",,"55,2871","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,43",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2010,Revalorisation point d'indice,Décret n° 2010-761 du 07 juillet 2010,"94,64","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2010,,,"94,86","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,395,416,439,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/09/2010,Masterisation. Modification grilles indiciaires,Décret n° 2010-1007 du 26 août 2010,"94,79","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/10/2010,,,"94,91","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/11/2010,,,"95,02","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2010,,,"95,45","94,71",,"55,5635","55,4253","50,5036784922395",2885,"7,85%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2011,,,"95,22","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2011,,,"95,67","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2011,,,"96,45","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2011,,,"96,78","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2011,,,"96,83","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2011,,,"96,91","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2011,,,"96,48","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2011,,,"96,98","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/09/2011,,,"96,91","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/10/2011,,,"97,14","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/11/2011,,,"97,41","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%",97%,5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2011,,,"97,8","96,71",,"55,5635","55,5635","49,5825669527453",2946,"8,12%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2012,,,"97,46","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,410,431,453,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,478,518,554,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2012,Modification echellonement indiciaire echelon 3 à 5,Décret n° 2012-31 du 9 janvier 2012,"97,86","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2012,,,"98,67","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2012,,,"98,8","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2012,,,"98,75","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2012,,,"98,78","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2012,,,"98,35","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2012,,,99,"98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/09/2012,,,"98,76","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/10/2012,,,"98,94","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,39%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/11/2012,,,"98,79","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,49%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2012,,,"99,1","98,6",,"55,5635","55,5635","48,6321506085193",3031,"8,49%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2013,,,"98,6","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2013,,,"98,88","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2013,,,"99,63","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2013,,,"99,48","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2013,,,"99,54","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2013,,,"99,7","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2013,,,"99,4","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2013,,,"99,86","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/09/2013,,,"99,63","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/10/2013,,,"99,5","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/11/2013,,,"99,46","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2013,,,"99,8","99,46",,"55,5635","55,5635","48,2116433742208",3086,"8,76%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2014,,,"99,24","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2014,,,"99,79","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2014,,,"100,24","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2014,,,"100,2","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2014,,,"100,22","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2014,,,"100,18","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2014,,,"99,86","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2014,,,"100,3","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/09/2014,,,"99,92","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/10/2014,,,"99,95","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/11/2014,,,"99,78","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/12/2014,,,"99,86","99,96",,"55,5635","55,5635","47,9704886954782",3129,"9,14%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/01/2015,,,"98,86",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/02/2015,,,"99,52",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/03/2015,,,"100,17",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/04/2015,,,"100,28",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/05/2015,,,"100,52",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/06/2015,,,"100,44",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/07/2015,,,"100,03",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
01/08/2015,,,"100,35",100,,"55,5635","55,5635","47,9513005",3170,"9,54%",0,0,1%,"7,5%","0,5%","98,25%",5%,0,3%,1%,0%,0%,0%,"99,93",0,,0,349,376,432,445,458,467,495,531,567,612,658,495,560,601,642,695,741,783,,,,,,,,379,436,489,526,561,593,635,684,734,783,821,658,696,734,783,821,881,916,963,,,,,,,
